ProductId,CanonicalName,BrandMode,Count,PriceMedian,PriceMin,PriceMax,NegFlagRate,RepresentativeTitle,RepresentativeLink,BlockKey,Embedder,ProductThreshold
325,ps4 batbarian testament of the primordials de playstation,No brand,1,63.65,63.65,63.65,0.0,(PS4) Batbarian: Testament of the Primordials de PlayStation 4*,https://www.vinted.it/items/8093588754-ps4-batbarian-testament-of-the-primordials-de-playstation-4?referrer=catalog,no brand__toks__ps4-batbarian,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
377,splinter cell ps2,No brand,1,63.65,63.65,63.65,0.0,Splinter cell. Ps2,https://www.vinted.it/items/8109546845-splinter-cell-ps2?referrer=catalog,no brand__toks__splinter-cell,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
105,astalon tears of the earth playstation ps4,No brand,1,63.69,63.69,63.69,0.0,Astalon Tears of the Earth Playstation 4 PS4,https://www.vinted.it/items/8117536975-astalon-tears-of-the-earth-playstation-4-ps4?referrer=catalog,no brand__toks__astalon-tears,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
169,diablo ps4,No brand,1,63.69,63.69,63.69,0.0,Diablo 4 ps4,https://www.vinted.it/items/8089897914-diablo-4-ps4?referrer=catalog,no brand__toks__diablo-ps4,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
260,lethal league ps4 playstation neuf limited run,No brand,1,63.69,63.69,63.69,0.0,Lethal League ps4 PlayStation 4 neuf limited run,https://www.vinted.it/items/8088343297-lethal-league-ps4-playstation-4-neuf-limited-run?referrer=catalog,no brand__toks__lethal-league,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
407,the witch and hundred knight sony playstation ps4 pal,No brand,1,63.69,63.69,63.69,0.0,The Witch and the Hundred Knight 2 Sony PlayStation 4 PS4 PAL,https://www.vinted.it/items/8101487165-the-witch-and-the-hundred-knight-2-sony-playstation-4-ps4-pal?referrer=catalog,no brand__toks__the-witch,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
17,sterzo pedal ferrari,Ferrari,1,63.7,63.7,63.7,0.0,Sterzo+pedal Ferrari,https://www.vinted.it/items/8107420301-sterzopedal-ferrari?referrer=catalog,ferrari__toks__sterzo-pedal,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
24,mouse piccola tastiera per console,Hori,1,63.7,63.7,63.7,0.0,Mouse piccola tastiera per console,https://www.vinted.it/items/8119111174-mouse-piccola-tastiera-per-console?referrer=catalog,hori__toks__mouse-piccola,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
40,jordan retro military blue,Jordan,1,63.7,63.7,63.7,0.0,Jordan Retro 4 Military blue,https://www.vinted.it/items/8103574349-jordan-retro-4-military-blue?referrer=catalog,jordan__toks__jordan-retro,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
52,freno mano per pc,Logitech,1,63.7,63.7,63.7,0.0,Freno a Mano per Pc,https://www.vinted.it/items/8087805454-freno-a-mano-per-pc?referrer=catalog,logitech__toks__freno-mano,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
70,jordan retro ps,Nike,1,63.7,63.7,63.7,0.0,Jordan 4 retro (ps),https://www.vinted.it/items/8088598755-jordan-4-retro-ps?referrer=catalog,nike__toks__jordan-retro,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
122,bloodstained ritual of the night ps4,No brand,1,63.7,63.7,63.7,0.0,Bloodstained ritual of the night ps4,https://www.vinted.it/items/8109622109-bloodstained-ritual-of-the-night-ps4?referrer=catalog,no brand__toks__bloodstained-ritual,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
159,dark pictures ps4,No brand,1,63.7,63.7,63.7,0.0,Dark  Pictures Ps4,https://www.vinted.it/items/8116230719-dark-pictures-ps4?referrer=catalog,no brand__toks__dark-pictures,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
174,don knock twice ps4 playstation vr,No brand,1,63.7,63.7,63.7,0.0,Don't Knock Twice PS4 (PlayStation 4) VR,https://www.vinted.it/items/8109567698-dont-knock-twice-ps4-playstation-4-vr?referrer=catalog,no brand__toks__don-knock,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
192,fight rage ps4 edicion inglesa precintado,No brand,1,63.7,63.7,63.7,0.0,Fight’N Rage PS4 – Edición inglesa – Precintado,https://www.vinted.it/items/8116691334-fightn-rage-ps4-edicion-inglesa-precintado?referrer=catalog,no brand__toks__fight-rage,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
217,heavy rain beyond dos almas precintado ps4,No brand,1,63.7,63.7,63.7,0.0,Heavy rain beyond dos almas precintado ps4,https://www.vinted.it/items/8088631583-heavy-rain-beyond-dos-almas-precintado-ps4?referrer=catalog,no brand__toks__heavy-rain,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
243,jeux ps5 ps4 fairy tail cartes,No brand,1,63.7,63.7,63.7,0.0,Jeux PS5/PS4 Fairy Tail + cartes,https://www.vinted.it/items/8104116559-jeux-ps5ps4-fairy-tail-cartes?referrer=catalog,no brand__toks__jeux-ps5,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
253,just cause gold edition ps4,No brand,1,63.7,63.7,63.7,0.0,Just cause 4- Gold Edition ps4,https://www.vinted.it/items/8122225643-just-cause-4-gold-edition-ps4?referrer=catalog,no brand__toks__just-cause,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
285,megaman legacy collection neuf sur ps4,No brand,1,63.7,63.7,63.7,0.0,Megaman Legacy Collection Neuf sur PS4,https://www.vinted.it/items/8099741191-megaman-legacy-collection-neuf-sur-ps4?referrer=catalog,no brand__toks__megaman-legacy,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
295,ni no kuni et ps4 neuf,No brand,1,63.7,63.7,63.7,0.0,Ni no kuni 1 et 2 ps4 neuf,https://www.vinted.it/items/8095430835-ni-no-kuni-1-et-2-ps4-neuf?referrer=catalog,no brand__toks__ni-no,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
316,ps4 playstation spider man ps5 red dead redemption the last,No brand,1,63.7,63.7,63.7,0.0,🎮 PlayStation: Spider-Man 2 (PS5) + Red Dead Redemption (PS4) + The Last of Us 1 & 2 (PS4),https://www.vinted.it/items/8109952785-playstation-spider-man-2-ps5-red-dead-redemption-ps4-the-last-of-us-1-2-ps4?referrer=catalog,no brand__toks__playstation-spider,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
327,ps4 dead island box,No brand,1,63.7,63.7,63.7,0.0,Ps4 dead island 2 box,https://www.vinted.it/items/8112064091-ps4-dead-island-2-box?referrer=catalog,no brand__toks__ps4-dead,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
342,ps4 tiny tina wonderlands chaotic great edition,No brand,1,63.7,63.7,63.7,0.0,PS4 Tiny Tina's wonderlands (chaotic great edition),https://www.vinted.it/items/8104356364-ps4-tiny-tinas-wonderlands-chaotic-great-edition?referrer=catalog,no brand__toks__ps4-tiny,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
363,senran kagura peach beach splash ps4 playstation neuf,No brand,1,63.7,63.7,63.7,0.0,Senran kagura peach beach splash ps4 PlayStation 4 neuf,https://www.vinted.it/items/8087808649-senran-kagura-peach-beach-splash-ps4-playstation-4-neuf?referrer=catalog,no brand__toks__senran-kagura,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
394,tetris effect ps4 vr precintado,No brand,1,63.7,63.7,63.7,0.0,Tetris Effect PS4 VR Precintado,https://www.vinted.it/items/8109558070-tetris-effect-ps4-vr-precintado?referrer=catalog,no brand__toks__tetris-effect,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
423,video juego ps5,No brand,1,63.7,63.7,63.7,0.0,video juego Ps5,https://www.vinted.it/items/8121798402-video-juego-ps5?referrer=catalog,no brand__toks__video-juego,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
430,volante serafim r1 pedaliera,No brand,1,63.7,63.7,63.7,0.0,Volante Serafim R1 + pedaliera,https://www.vinted.it/items/8114121419-volante-serafim-r1-pedaliera?referrer=catalog,no brand__toks__volante-serafim,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
435,of horror world ps5 soundtrack bell,No brand,1,63.7,63.7,63.7,0.0,World of Horror PS5 + Soundtrack Bell of Horror,https://www.vinted.it/items/8121998576-world-of-horror-ps5-soundtrack-bell-of-horror?referrer=catalog,no brand__toks__world-of,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
438,yakuza essence of art edicion nuevo ps4,No brand,1,63.7,63.7,63.7,0.0,Yakuza 6 essence of art edición nuevo ps4,https://www.vinted.it/items/8097084584-yakuza-6-essence-of-art-edicion-nuevo-ps4?referrer=catalog,no brand__toks__yakuza-essence,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
464,aim controller,PlayStation,1,63.7,63.7,63.7,0.0,Aim controller,https://www.vinted.it/items/8092665337-aim-controller?referrer=catalog,playstation__toks__aim-controller,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
569,volante piu pedali ps4,PlayStation,1,63.7,63.7,63.7,0.0,Volante più pedali Ps4,https://www.vinted.it/items/8116434248-volante-piu-pedali-ps4?referrer=catalog,playstation__toks__volante-piu,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
576,suporte headphones comando ps4 ou ps5,Pokémon,1,63.7,63.7,63.7,0.0,Suporte headphones e comando (ps4 ou ps5),https://www.vinted.it/items/8086441103-suporte-headphones-e-comando-ps4-ou-ps5?referrer=catalog,pokemon__toks__suporte-headphones,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
611,aim controller playstation vr ps4,Sony,1,63.7,63.7,63.7,0.0,Aim controller PlayStation VR ps4,https://www.vinted.it/items/8088253873-aim-controller-playstation-vr-ps4?referrer=catalog,sony__toks__aim-controller,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
616,disque dure ps tera,Sony,1,63.7,63.7,63.7,0.0,Disque dure ps 4 tera,https://www.vinted.it/items/8100723678-disque-dure-ps-4-tera?referrer=catalog,sony__toks__disque-dure,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
631,manette sony ps5 playstation neuf neuves ab,Sony,1,63.7,63.7,63.7,0.0,Manette sony ps5 playstation 4 Neuf neuves ab,https://www.vinted.it/items/8110071344-manette-sony-ps5-playstation-4-neuf-neuves-ab?referrer=catalog,sony__toks__manette-sony,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
618,dualshock ps,Sony,1,65.8,65.8,65.8,0.0,DualShock PS 4,https://www.vinted.it/items/8115206676-dualshock-ps-4?referrer=catalog,sony__toks__dualshock-ps,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
322,precintado yo kai watch sony ps4 ps5,No brand,1,66.85,66.85,66.85,0.0,Precintado Yo-Kai Watch 4++  Sony ps4 ps5,https://www.vinted.it/items/8114989931-precintado-yo-kai-watch-4-sony-ps4-ps5?referrer=catalog,no brand__toks__precintado-yo,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
10,carte en tissu collector resident evil village,Capcom,1,67.85,67.85,67.85,0.0,Carte en tissu collector resident evil village,https://www.vinted.it/items/8121016738-carte-en-tissu-collector-resident-evil-village?referrer=catalog,capcom__toks__carte-en,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
355,saga the last of us slipcover slipcage ps4 ps3 ps5,No brand,1,67.9,67.9,67.9,0.0,Saga the last of us slipcover slipcage PS4 PS3 PS5 juego,https://www.vinted.it/items/8104651917-saga-the-last-of-us-slipcover-slipcage-ps4-ps3-ps5-juego?referrer=catalog,no brand__toks__saga-the,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
2,aim controller paddle scuf style nuovo,AIM,1,68.95,68.95,68.95,0.0,Aim Controller 4 paddle scuf style NUOVO,https://www.vinted.it/items/8105739562-aim-controller-4-paddle-scuf-style-nuovo?referrer=catalog,aim__toks__aim-controller,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
3,volante hori rwa racing wheel apex ps5 ps4,Apex,1,68.95,68.95,68.95,0.0,Volante Hori RWA Racing Wheel Apex PS5/PS4,https://www.vinted.it/items/8118003827-volante-hori-rwa-racing-wheel-apex-ps5ps4?referrer=catalog,apex__toks__volante-hori,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
20,volante gaming fr tec suzuka ps4 pc pedales,FR-TEC,1,68.95,68.95,68.95,0.0,Volante Gaming FR-TEC Suzuka PS4/PC + Pedales,https://www.vinted.it/items/8116816648-volante-gaming-fr-tec-suzuka-ps4pc-pedales?referrer=catalog,fr tec__toks__volante-gaming,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
44,volante ps4,Lamborghini,1,68.95,68.95,68.95,0.0,volante ps4,https://www.vinted.it/items/8119702362-volante-ps4?referrer=catalog,lamborghini__toks__volante-ps4,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
80,the order 1886 blackwater edition ps4,No brand,1,68.95,68.95,68.95,0.0,The Order 1886 Blackwater Edition PS4,https://www.vinted.it/items/8091082662-the-order-1886-blackwater-edition-ps4?referrer=catalog,no brand__codes__1886,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
171,disco elysium sealed playstation game,No brand,1,68.95,68.95,68.95,0.0,Disco Elysium (Sealed/ PlayStation 4 game),https://www.vinted.it/items/8105823320-disco-elysium-sealed-playstation-4-game?referrer=catalog,no brand__toks__disco-elysium,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
203,giochi ps2 ps3 demo,No brand,1,68.95,68.95,68.95,0.0,Giochi ps2/ps3 e demo,https://www.vinted.it/items/8101498428-giochi-ps2ps3-e-demo?referrer=catalog,no brand__toks__giochi-ps2,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
257,koumajou remilia scarlet symphony switch limited run,No brand,1,68.95,68.95,68.95,0.0,Koumajou Remilia: Scarlet Symphony Switch Limited Run,https://www.vinted.it/items/8087875671-koumajou-remilia-scarlet-symphony-switch-limited-run?referrer=catalog,no brand__toks__koumajou-remilia,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
306,pack mandos de ps4 nuevos,No brand,1,68.95,68.95,68.95,0.0,Pack 3 mandos de PS4 nuevos,https://www.vinted.it/items/8115062507-pack-3-mandos-de-ps4-nuevos?referrer=catalog,no brand__toks__pack-mandos,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
380,steel assault ps4 nuevo precintado,No brand,1,68.95,68.95,68.95,0.0,Steel assault ps4 nuevo precintado.,https://www.vinted.it/items/8112829532-steel-assault-ps4-nuevo-precintado?referrer=catalog,no brand__toks__steel-assault,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
573,volante rwa playstation5 playstation4 della hori,PlayStation,1,68.95,68.95,68.95,0.0,Volante RWA Playstation5 e Playstation4 della Hori,https://www.vinted.it/items/8105496421-volante-rwa-playstation5-e-playstation4-della-hori?referrer=catalog,playstation__toks__volante-rwa,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
575,display lost abyss s11 plus 4booster loose,Pokémon,1,68.95,68.95,68.95,0.0,Display lost abyss s11 plus 4booster loose,https://www.vinted.it/items/8106875439-display-lost-abyss-s11-plus-4booster-loose?referrer=catalog,pokemon__codes__s11,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
578,rijlegging ps of sweden maat 38 donkerblauw,PS of Sweden,1,68.95,68.95,68.95,0.0,Rijlegging PS of Sweden maat 38 donkerblauw,https://www.vinted.it/items/8118846053-rijlegging-ps-of-sweden-maat-38-donkerblauw?referrer=catalog,ps of sweden__codes__38,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
612,analog controller crystal ps1,Sony,1,68.95,68.95,68.95,0.0,Analog Controller Crystal PS1,https://www.vinted.it/items/8094530008-analog-controller-crystal-ps1?referrer=catalog,sony__toks__analog-controller,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
613,conjunto comando ps4 sony novos,Sony,1,68.95,68.95,68.95,0.0,Conjunto Comando PS4 Sony - novos,https://www.vinted.it/items/8097849118-conjunto-comando-ps4-sony-novos?referrer=catalog,sony__toks__conjunto-comando,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
623,manette de casque realite virtuelle,Sony,1,68.95,68.95,68.95,0.0,Manette de casque réalité virtuelle,https://www.vinted.it/items/8123930332-manette-de-casque-realite-virtuelle?referrer=catalog,sony__toks__manette-de,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
360,sekiro shadows die twice ps4 sealed,No brand,1,72.09,72.09,72.09,0.0,Sekiro Shadows die Twice PS4 sealed,https://www.vinted.it/items/8095808506-sekiro-shadows-die-twice-ps4-sealed?referrer=catalog,no brand__toks__sekiro-shadows,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
337,ps4 sekiro shadows die twice neu in folie sealed,No brand,1,72.1,72.1,72.1,0.0,PS4: Sekiro: Shadows Die Twice - Neu in Folie (Sealed),https://www.vinted.it/items/8096897530-ps4-sekiro-shadows-die-twice-neu-in-folie-sealed?referrer=catalog,no brand__toks__ps4-sekiro,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
134,call of dutty mw mw3 ps4 sin abrir,No brand,1,73.15,73.15,73.15,0.0,Call of Dutty MW 2 + Call of Dutty MW3 PS4 [Sin Abrir],https://www.vinted.it/items/8119284530-call-of-dutty-mw-2-call-of-dutty-mw3-ps4-sin-abrir?referrer=catalog,no brand__toks__call-of,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
155,cuphead ps4 nuevo precintado,No brand,1,73.15,73.15,73.15,0.0,Cuphead ps4 nuevo precintado,https://www.vinted.it/items/8089326867-cuphead-ps4-nuevo-precintado?referrer=catalog,no brand__toks__cuphead-ps4,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
107,asterix obelix slap them all ultra collector edition for playstation,No brand,1,74.19,74.19,74.19,0.0,Asterix & Obelix: Slap Them All! Ultra Collector's Edition for Playstation 4 / PS4,https://www.vinted.it/items/8093091415-asterix-obelix-slap-them-all-ultra-collectors-edition-for-playstation-4-ps4?referrer=catalog,no brand__toks__asterix-obelix,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
379,stardust galaxy warriors neuf strictly limited playstation ps4,No brand,1,74.19,74.19,74.19,0.0,Stardust Galaxy Warriors neuf strictly limited PlayStation 4 ps4,https://www.vinted.it/items/8088394114-stardust-galaxy-warriors-neuf-strictly-limited-playstation-4-ps4?referrer=catalog,no brand__toks__stardust-galaxy,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
34,volante wireless ps4 pc,Hori,1,74.2,74.2,74.2,0.0,volante wireless ps4/pc,https://www.vinted.it/items/8121816830-volante-wireless-ps4pc?referrer=catalog,hori__toks__volante-wireless,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
92,rare unepic limited edition 500 ex ps4 blister,No brand,1,74.2,74.2,74.2,0.0,Rare Unepic Limited Edition - 500 ex - PS4 - Blister,https://www.vinted.it/items/8122492188-rare-unepic-limited-edition-500-ex-ps4-blister?referrer=catalog,no brand__codes__500,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
96,6giochi della ps4 usati poco spiderman nn me lo ha,No brand,1,74.2,74.2,74.2,0.0,6giochi della PS4 usati poco Spiderman nn me lo ha fatto inserire  se vi interessa mando foto in prv,https://www.vinted.it/items/8093807686-6giochi-della-ps4-usati-poco-spiderman-nn-me-lo-ha-fatto-inserire-se-vi-interessa-mando-foto-in-prv?referrer=catalog,no brand__toks__6giochi-della,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
125,borderlands super deluxe edition ps4,No brand,1,74.2,74.2,74.2,0.0,Borderlands 3- Super Deluxe Edition ps4,https://www.vinted.it/items/8122164775-borderlands-3-super-deluxe-edition-ps4?referrer=catalog,no brand__toks__borderlands-super,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
127,broforce ps4 special reserve games neuf,No brand,1,74.2,74.2,74.2,0.0,Broforce ps4 special reserve games neuf,https://www.vinted.it/items/8118795287-broforce-ps4-special-reserve-games-neuf?referrer=catalog,no brand__toks__broforce-ps4,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
167,destiny il re dei corrotti,No brand,1,74.2,74.2,74.2,1.0,Destiny: il re dei corrotti,https://www.vinted.it/items/8108399167-destiny-il-re-dei-corrotti?referrer=catalog,no brand__toks__destiny-il,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
245,jeux wii ps4,No brand,1,74.2,74.2,74.2,0.0,Jeux Wii ps4,https://www.vinted.it/items/8111807214-jeux-wii-ps4?referrer=catalog,no brand__toks__jeux-wii,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
246,jinki infinity special edition ps4,No brand,1,74.2,74.2,74.2,0.0,Jinki infinity special edition ps4,https://www.vinted.it/items/8106249880-jinki-infinity-special-edition-ps4?referrer=catalog,no brand__toks__jinki-infinity,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
270,lote demos playstation precintadas,No brand,1,74.2,74.2,74.2,0.0,Lote demos PlayStation 2 precintadas,https://www.vinted.it/items/8119577088-lote-demos-playstation-2-precintadas?referrer=catalog,no brand__toks__lote-demos,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
284,megadimension neptunia viir ps4 psvr,No brand,1,74.2,74.2,74.2,0.0,Megadimension Neptunia VIIR ps4 psvr,https://www.vinted.it/items/6940292095-megadimension-neptunia-viir-ps4-psvr?referrer=catalog,no brand__toks__megadimension-neptunia,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
294,neverending nightmares ps4 nuevo,No brand,1,74.2,74.2,74.2,0.0,Neverending nightmares PS4 NUEVO,https://www.vinted.it/items/8090875470-neverending-nightmares-ps4-nuevo?referrer=catalog,no brand__toks__neverending-nightmares,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
299,octopath traveler japan import ps4 ps5 upgrade,No brand,1,74.2,74.2,74.2,0.0,Octopath Traveler 0 - Japan Import *PS4 & PS5 Upgrade*,https://www.vinted.it/items/8088210205-octopath-traveler-0-japan-import-ps4-ps5-upgrade?referrer=catalog,no brand__toks__octopath-traveler,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
319,playstation volante completo da corsa per ps5 ps4,No brand,1,74.2,74.2,74.2,0.0,PlayStation volante completo da corsa per ps5 e ps4,https://www.vinted.it/items/8120021732-playstation-volante-completo-da-corsa-per-ps5-e-ps4?referrer=catalog,no brand__toks__playstation-volante,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
323,ps4 atelier ryza alchemist of the end and secret key,No brand,1,74.2,74.2,74.2,0.0,PS4 Atelier Ryza 3 Alchemist of the end and secret key,https://www.vinted.it/items/8086954478-ps4-atelier-ryza-3-alchemist-of-the-end-and-secret-key?referrer=catalog,no brand__toks__ps4-atelier,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
366,shenmue collector,No brand,1,74.2,74.2,74.2,0.0,Shenmue 3 collector,https://www.vinted.it/items/8117643871-shenmue-3-collector?referrer=catalog,no brand__toks__shenmue-collector,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
371,slitterhead one edition ps5 precintado,No brand,1,74.2,74.2,74.2,0.0,Slitterhead One Edition ps5 precintado,https://www.vinted.it/items/8112029256-slitterhead-one-edition-ps5-precintado?referrer=catalog,no brand__toks__slitterhead-one,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
403,the legend of dragoon ps1 jap complet cd version japonaise,No brand,1,74.2,74.2,74.2,0.0,The Legend of Dragoon PS1 JAP – Complet 4 CD – Version japonaise originale,https://www.vinted.it/items/8110198894-the-legend-of-dragoon-ps1-jap-complet-4-cd-version-japonaise-originale?referrer=catalog,no brand__toks__the-legend,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
422,vends un gros lot,No brand,1,74.2,74.2,74.2,0.0,Vends un gros lot,https://www.vinted.it/items/8107822015-vends-un-gros-lot?referrer=catalog,no brand__toks__vends-un,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
425,videogiochi ps4 videogames playstation,No brand,1,74.2,74.2,74.2,0.0,Videogiochi Ps4 videogames Playstation 4,https://www.vinted.it/items/8112157019-videogiochi-ps4-videogames-playstation-4?referrer=catalog,no brand__toks__videogiochi-ps4,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
451,cuffie gaming playstation ps5 ps4 come nuove,Play,1,74.2,74.2,74.2,0.0,🎮 Cuffie gaming playStation – ps5/ ps4🎮 🔥 come nuove 🔥,https://www.vinted.it/items/8096297947-cuffie-gaming-playstation-ps5-ps4-come-nuove?referrer=catalog,play__toks__cuffie-gaming,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
465,casque ps4,PlayStation,1,74.2,74.2,74.2,0.0,Casque Ps4,https://www.vinted.it/items/8095182238-casque-ps4?referrer=catalog,playstation__toks__casque-ps4,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
466,casque virtuel ps4,PlayStation,1,74.2,74.2,74.2,0.0,Casque virtuel ps4,https://www.vinted.it/items/8124082354-casque-virtuel-ps4?referrer=catalog,playstation__toks__casque-virtuel,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
563,volante,PlayStation,1,74.2,74.2,74.2,0.0,Volante,https://www.vinted.it/items/8109557121-volante?referrer=catalog,playstation__toks__volante,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
615,controller ps4 god of war edizione limitata,Sony,1,74.2,74.2,74.2,0.0,Controller ps4 god of war edizione limitata,https://www.vinted.it/items/8102845695-controller-ps4-god-of-war-edizione-limitata?referrer=catalog,sony__toks__controller-ps4,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
679,volante ferrari t80 pedali compatibile ps5 ps4 pc ottime condizioni,Thrustmaster,1,74.2,74.2,74.2,0.0,Volante Ferrari T80 + Pedali – Compatibile PS5 / PS4 / PC – Ottime condizioni,https://www.vinted.it/items/8112078961-volante-ferrari-t80-pedali-compatibile-ps5-ps4-pc-ottime-condizioni?referrer=catalog,thrustmaster__codes__t80,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
684,ps4 ps5 lenkrad,Thrustmaster,1,74.2,74.2,74.2,0.0,Ps4-Ps5 lenkrad,https://www.vinted.it/items/8088352888-ps4-ps5-lenkrad?referrer=catalog,thrustmaster__toks__ps4-ps5,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
698,manette xbox valor pro,Xbox,1,74.2,74.2,74.2,0.0,Manette Xbox valor pro,https://www.vinted.it/items/8108709458-manette-xbox-valor-pro?referrer=catalog,xbox__toks__manette-xbox,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
18,flashfire hurrican wheel,flashfire,1,79.45,79.45,79.45,0.0,FlashFire Hurrican Wheel,https://www.vinted.it/items/8088322795-flashfire-hurrican-wheel?referrer=catalog,flashfire__toks__flashfire-hurrican,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
